file	model	utmos_ref	utmos	pesq_wb	estoi	mcd_db	seconds
00086106_v008_804eac8221.flac	bigvgan_v2	3.2181	3.2121	4.0872	0.993	3.4841	6.4
00799549_v003_967b7bb406.flac	baseline	3.7993	3.187	3.6841	0.9612	2.233	6.08
00799549_v003_967b7bb406.flac	plus_c	3.7993	3.2242	3.7174	0.962	2.1115	6.08
00799549_v003_967b7bb406.flac	plus_cb	3.7993	3.1617	3.5716	0.9569	2.1079	6.08
00799549_v003_967b7bb406.flac	plus_cba	3.7993	3.2886	3.7368	0.9586	2.2075	6.08
00799549_v003_967b7bb406.flac	vocos_pretrained_en	3.7993	3.3006	3.4732	0.9523	2.4726	6.08
00799549_v003_967b7bb406.flac	bigvgan_v2	3.7993	3.8021	4.4453	0.9956	2.7337	6.08
02876090_v058_5be6ab3f7c.flac	baseline	3.4636	3.419	3.2467	0.963	2.6558	9.12
02876090_v058_5be6ab3f7c.flac	plus_c	3.4636	3.3984	2.6375	0.9598	2.4516	9.12
02876090_v058_5be6ab3f7c.flac	plus_cb	3.4636	3.3519	3.0743	0.9613	2.509	9.12
02876090_v058_5be6ab3f7c.flac	plus_cba	3.4636	3.365	3.2382	0.9575	2.5797	9.12
02876090_v058_5be6ab3f7c.flac	vocos_pretrained_en	3.4636	3.123	3.0766	0.9505	2.8759	9.12
02876090_v058_5be6ab3f7c.flac	bigvgan_v2	3.4636	3.5451	4.4703	0.9965	2.5948	9.12
01801378_v020_2d121bbf6e.flac	baseline	2.6439	2.5349	3.2639	0.9423	2.0979	9.28
01801378_v020_2d121bbf6e.flac	plus_c	2.6439	2.5716	3.5227	0.9455	2.0169	9.28
01801378_v020_2d121bbf6e.flac	plus_cb	2.6439	2.5022	3.6714	0.9424	2.0774	9.28
01801378_v020_2d121bbf6e.flac	plus_cba	2.6439	2.3813	3.5159	0.9406	2.093	9.28
01801378_v020_2d121bbf6e.flac	vocos_pretrained_en	2.6439	2.435	3.6749	0.9356	2.3292	9.28
01801378_v020_2d121bbf6e.flac	bigvgan_v2	2.6439	2.4973	4.3616	0.9829	2.1194	9.28
01513713_v079_a52d6bf9ee.flac	baseline	3.21	3.0608	2.8273	0.9468	2.534	7.04
01513713_v079_a52d6bf9ee.flac	plus_c	3.21	2.9831	2.8588	0.9465	2.91	7.04
01513713_v079_a52d6bf9ee.flac	plus_cb	3.21	3.0611	2.7985	0.9364	2.8101	7.04
01513713_v079_a52d6bf9ee.flac	plus_cba	3.21	3.0002	2.8605	0.9429	2.6108	7.04
01513713_v079_a52d6bf9ee.flac	vocos_pretrained_en	3.21	3.0214	2.4772	0.9176	3.2553	7.04
01513713_v079_a52d6bf9ee.flac	bigvgan_v2	3.21	3.2117	4.234	0.9868	2.5676	7.04
03568196_v035_25d38ff5ba.flac	baseline	2.6588	2.2664	3.4581	0.9653	2.2492	4.48
03568196_v035_25d38ff5ba.flac	plus_c	2.6588	2.4285	3.1645	0.9637	2.3845	4.48
03568196_v035_25d38ff5ba.flac	plus_cb	2.6588	2.4333	3.455	0.9611	2.2577	4.48
03568196_v035_25d38ff5ba.flac	plus_cba	2.6588	2.4753	2.8303	0.9602	2.2221	4.48
03568196_v035_25d38ff5ba.flac	vocos_pretrained_en	2.6588	2.4826	3.0328	0.9622	2.7554	4.48
03568196_v035_25d38ff5ba.flac	bigvgan_v2	2.6588	2.5968	4.3529	0.9936	4.0085	4.48
02025826_v039_ca156b495e.flac	baseline	3.2522	2.5105	4.0533	0.9735	3.2651	10.88
02025826_v039_ca156b495e.flac	plus_c	3.2522	2.6324	4.1087	0.9743	3.2093	10.88
02025826_v039_ca156b495e.flac	plus_cb	3.2522	2.8954	4.0945	0.9731	3.1888	10.88
02025826_v039_ca156b495e.flac	plus_cba	3.2522	3.0056	4.0631	0.9736	3.1998	10.88
02025826_v039_ca156b495e.flac	vocos_pretrained_en	3.2522	2.97	3.7973	0.9599	3.8268	10.88
02025826_v039_ca156b495e.flac	bigvgan_v2	3.2522	3.3697	4.5341	0.996	5.327	10.88
01550081_v014_47b9550fbc.flac	baseline	2.8262	2.6671	2.7681	0.9608	2.4803	6.56
01550081_v014_47b9550fbc.flac	plus_c	2.8262	2.7297	2.7091	0.9558	2.5688	6.56
01550081_v014_47b9550fbc.flac	plus_cb	2.8262	2.5851	2.6721	0.9615	2.5442	6.56
01550081_v014_47b9550fbc.flac	plus_cba	2.8262	2.7506	2.7574	0.9617	2.4829	6.56
01550081_v014_47b9550fbc.flac	vocos_pretrained_en	2.8262	2.6552	3.0353	0.9524	2.6925	6.56
01550081_v014_47b9550fbc.flac	bigvgan_v2	2.8262	2.9306	3.8731	0.988	2.4668	6.56
01089801_v031_6de8c2c366.flac	baseline	2.3438	2.083	3.8891	0.9816	2.5796	3.36
01089801_v031_6de8c2c366.flac	plus_c	2.3438	2.1101	3.9278	0.9802	2.5792	3.36
01089801_v031_6de8c2c366.flac	plus_cb	2.3438	2.3588	4.0297	0.9833	2.5721	3.36
01089801_v031_6de8c2c366.flac	plus_cba	2.3438	2.156	3.9087	0.9775	2.6487	3.36
01089801_v031_6de8c2c366.flac	vocos_pretrained_en	2.3438	2.1309	3.7792	0.9814	2.7239	3.36
01089801_v031_6de8c2c366.flac	bigvgan_v2	2.3438	2.4506	4.4061	0.9952	2.748	3.36
01833465_v038_4f1e775eea.flac	baseline	1.9296	1.8264	3.2395	0.9368	2.1067	10.4
01833465_v038_4f1e775eea.flac	plus_c	1.9296	1.9196	3.3425	0.935	2.1611	10.4
01833465_v038_4f1e775eea.flac	plus_cb	1.9296	1.846	3.235	0.936	2.2212	10.4
01833465_v038_4f1e775eea.flac	plus_cba	1.9296	1.8361	3.5458	0.94	2.145	10.4
01833465_v038_4f1e775eea.flac	vocos_pretrained_en	1.9296	1.8384	3.0674	0.9333	2.4791	10.4
01833465_v038_4f1e775eea.flac	bigvgan_v2	1.9296	2.0427	4.266	0.9874	3.0476	10.4
01394109_v069_57e720c0b9.flac	baseline	2.8271	2.5977	3.8706	0.9801	2.7411	6.72
01394109_v069_57e720c0b9.flac	plus_c	2.8271	2.5594	3.9253	0.9798	2.93	6.72
01394109_v069_57e720c0b9.flac	plus_cb	2.8271	2.3853	3.8728	0.9803	2.8771	6.72
01394109_v069_57e720c0b9.flac	plus_cba	2.8271	2.4609	3.9022	0.978	2.789	6.72
01394109_v069_57e720c0b9.flac	vocos_pretrained_en	2.8271	2.356	3.7072	0.9731	3.1788	6.72
01394109_v069_57e720c0b9.flac	bigvgan_v2	2.8271	2.7345	4.3665	0.9947	2.475	6.72
00518715_v076_b12fe23226.flac	baseline	2.2282	1.9716	3.5587	0.957	2.4841	4.8
00518715_v076_b12fe23226.flac	plus_c	2.2282	2.0709	3.5696	0.9556	2.4576	4.8
00518715_v076_b12fe23226.flac	plus_cb	2.2282	2.0761	3.5431	0.9615	2.4688	4.8
00518715_v076_b12fe23226.flac	plus_cba	2.2282	2.0449	3.5332	0.962	2.4815	4.8
00518715_v076_b12fe23226.flac	vocos_pretrained_en	2.2282	1.8026	3.5779	0.9527	2.6521	4.8
00518715_v076_b12fe23226.flac	bigvgan_v2	2.2282	2.2822	4.3842	0.9893	2.2043	4.8
07211099_v063_db67579d81.flac	baseline	3.0999	2.8778	3.1841	0.9571	2.3282	7.68
07211099_v063_db67579d81.flac	plus_c	3.0999	2.921	3.2878	0.96	2.2927	7.68
07211099_v063_db67579d81.flac	plus_cb	3.0999	2.8352	3.1093	0.9553	2.2708	7.68
07211099_v063_db67579d81.flac	plus_cba	3.0999	2.833	2.9917	0.9539	2.1507	7.68
07211099_v063_db67579d81.flac	vocos_pretrained_en	3.0999	2.6594	2.633	0.9441	2.5911	7.68
07211099_v063_db67579d81.flac	bigvgan_v2	3.0999	3.0445	4.3797	0.9936	2.2963	7.68
01977817_v003_07c8e7d752.flac	baseline	3.5892	3.2782	3.8203	0.9491	2.3029	9.28
01977817_v003_07c8e7d752.flac	plus_c	3.5892	3.4167	3.8209	0.9491	2.287	9.28
01977817_v003_07c8e7d752.flac	plus_cb	3.5892	3.4296	3.871	0.9518	2.2947	9.28
01977817_v003_07c8e7d752.flac	plus_cba	3.5892	3.3013	3.8284	0.9508	2.355	9.28
01977817_v003_07c8e7d752.flac	vocos_pretrained_en	3.5892	3.0582	3.4599	0.9379	2.6118	9.28
01977817_v003_07c8e7d752.flac	bigvgan_v2	3.5892	3.5794	4.5358	0.9954	4.204	9.28
01837354_v027_a0478c1a7e.flac	baseline	2.6486	2.5632	3.8445	0.9627	2.506	10.56
01837354_v027_a0478c1a7e.flac	plus_c	2.6486	2.5109	3.8486	0.9629	2.4544	10.56
01837354_v027_a0478c1a7e.flac	plus_cb	2.6486	2.5206	3.8601	0.9642	2.4476	10.56
01837354_v027_a0478c1a7e.flac	plus_cba	2.6486	2.2336	3.7931	0.9631	2.478	10.56
01837354_v027_a0478c1a7e.flac	vocos_pretrained_en	2.6486	2.4194	3.7284	0.955	2.5157	10.56
01837354_v027_a0478c1a7e.flac	bigvgan_v2	2.6486	2.764	4.409	0.9929	2.3447	10.56
07705051_v024_db3c4c628b.flac	baseline	2.9599	2.6954	3.282	0.9614	2.5123	3.84
07705051_v024_db3c4c628b.flac	plus_c	2.9599	2.7247	3.62	0.9624	2.5583	3.84
07705051_v024_db3c4c628b.flac	plus_cb	2.9599	2.6681	3.549	0.966	2.5441	3.84
07705051_v024_db3c4c628b.flac	plus_cba	2.9599	2.6299	3.4593	0.9531	2.6784	3.84
07705051_v024_db3c4c628b.flac	vocos_pretrained_en	2.9599	2.6763	3.2255	0.9532	3.1752	3.84
07705051_v024_db3c4c628b.flac	bigvgan_v2	2.9599	3.0786	4.4234	0.9959	4.3474	3.84
00243495_v004_73a5fea036.flac	baseline	2.4774	2.2591	3.3228	0.9498	4.4718	2.72
00243495_v004_73a5fea036.flac	plus_c	2.4774	2.1483	3.1578	0.9545	4.509	2.72
00243495_v004_73a5fea036.flac	plus_cb	2.4774	2.2792	3.1963	0.95	4.4612	2.72
00243495_v004_73a5fea036.flac	plus_cba	2.4774	2.1979	3.1955	0.947	4.3503	2.72
00243495_v004_73a5fea036.flac	vocos_pretrained_en	2.4774	2.0243	3.2647	0.9391	4.7632	2.72
00243495_v004_73a5fea036.flac	bigvgan_v2	2.4774	2.3629	4.1108	0.9854	4.5186	2.72
06969302_v057_1fc7f5eeb6.flac	baseline	3.0794	2.8783	4.0246	0.9818	2.5152	3.68
06969302_v057_1fc7f5eeb6.flac	plus_c	3.0794	2.7744	3.9224	0.9768	2.6875	3.68
06969302_v057_1fc7f5eeb6.flac	plus_cb	3.0794	2.9647	4.0133	0.9819	2.624	3.68
06969302_v057_1fc7f5eeb6.flac	plus_cba	3.0794	2.8428	3.9945	0.9808	2.5977	3.68
06969302_v057_1fc7f5eeb6.flac	vocos_pretrained_en	3.0794	2.7224	3.9536	0.9809	2.6275	3.68
06969302_v057_1fc7f5eeb6.flac	bigvgan_v2	3.0794	3.0946	4.4732	0.9964	2.7552	3.68
00538798_v070_a7d4ff23fa.flac	baseline	2.6746	2.6501	2.7692	0.9511	2.0651	4.96
00538798_v070_a7d4ff23fa.flac	plus_c	2.6746	2.4643	2.757	0.9501	1.9965	4.96
00538798_v070_a7d4ff23fa.flac	plus_cb	2.6746	2.576	2.9177	0.9495	2.0209	4.96
00538798_v070_a7d4ff23fa.flac	plus_cba	2.6746	2.5658	2.8409	0.9477	2.0213	4.96
00538798_v070_a7d4ff23fa.flac	vocos_pretrained_en	2.6746	2.4821	2.3163	0.9364	2.5001	4.96
00538798_v070_a7d4ff23fa.flac	bigvgan_v2	2.6746	2.6651	4.4538	0.9937	2.8435	4.96
03592166_v042_ddb73289c4.flac	baseline	1.7902	1.8782	3.2556	0.8987	1.9466	1.92
03592166_v042_ddb73289c4.flac	plus_c	1.7902	2.1683	3.753	0.9132	1.8312	1.92
03592166_v042_ddb73289c4.flac	plus_cb	1.7902	2.021	3.2061	0.9147	1.8834	1.92
03592166_v042_ddb73289c4.flac	plus_cba	1.7902	2.3355	3.3803	0.9291	1.8994	1.92
03592166_v042_ddb73289c4.flac	vocos_pretrained_en	1.7902	2.2162	3.3737	0.9004	2.0031	1.92
03592166_v042_ddb73289c4.flac	bigvgan_v2	1.7902	2.0552	4.2552	0.9708	1.7753	1.92
00456111_v079_cc79fe3a70.flac	baseline	2.877	2.9218	2.9067	0.9452	2.5081	5.6
00456111_v079_cc79fe3a70.flac	plus_c	2.877	2.9744	2.542	0.9388	2.3961	5.6
00456111_v079_cc79fe3a70.flac	plus_cb	2.877	2.8409	2.9233	0.9447	2.6729	5.6
00456111_v079_cc79fe3a70.flac	plus_cba	2.877	2.8641	2.7003	0.9436	2.5596	5.6
00456111_v079_cc79fe3a70.flac	vocos_pretrained_en	2.877	2.84	2.624	0.9284	2.8845	5.6
00456111_v079_cc79fe3a70.flac	bigvgan_v2	2.877	2.8512	4.149	0.9879	2.7139	5.6
01305769_v078_5fd225c99f.flac	baseline	2.8897	2.6803	3.3065	0.9679	1.6023	7.04
01305769_v078_5fd225c99f.flac	plus_c	2.8897	2.6823	3.3953	0.9682	1.5594	7.04
01305769_v078_5fd225c99f.flac	plus_cb	2.8897	2.7562	3.2785	0.9693	1.5848	7.04
01305769_v078_5fd225c99f.flac	plus_cba	2.8897	2.6224	3.5367	0.9624	1.6192	7.04
01305769_v078_5fd225c99f.flac	vocos_pretrained_en	2.8897	2.5312	3.5784	0.9571	1.9385	7.04
01305769_v078_5fd225c99f.flac	bigvgan_v2	2.8897	2.9785	4.5133	0.9956	3.5723	7.04
07062227_v031_4c9e885e07.flac	baseline	3.7085	3.0216	3.7968	0.9744	2.7107	1.6
07062227_v031_4c9e885e07.flac	plus_c	3.7085	3.5391	3.8607	0.9735	2.2739	1.6
07062227_v031_4c9e885e07.flac	plus_cb	3.7085	3.5624	3.9685	0.9728	2.2428	1.6
07062227_v031_4c9e885e07.flac	plus_cba	3.7085	2.5015	3.8314	0.9687	2.4623	1.6
07062227_v031_4c9e885e07.flac	vocos_pretrained_en	3.7085	2.8277	3.8352	0.9676	2.8984	1.6
07062227_v031_4c9e885e07.flac	bigvgan_v2	3.7085	3.6671	4.4176	0.9943	4.5099	1.6
03652088_v060_cfcc76fba8.flac	baseline	2.9166	2.6086	3.662	0.9531	2.2112	6.08
03652088_v060_cfcc76fba8.flac	plus_c	2.9166	2.5447	3.7574	0.9633	2.1126	6.08
03652088_v060_cfcc76fba8.flac	plus_cb	2.9166	2.7161	4.0441	0.9547	2.3128	6.08
03652088_v060_cfcc76fba8.flac	plus_cba	2.9166	2.5712	3.8349	0.9532	2.283	6.08
03652088_v060_cfcc76fba8.flac	vocos_pretrained_en	2.9166	2.5674	3.7528	0.9569	2.503	6.08
03652088_v060_cfcc76fba8.flac	bigvgan_v2	2.9166	2.9517	4.5582	0.9959	2.6764	6.08
02916503_v073_f21d6b21bb.flac	baseline	2.2326	2.2001	2.9102	0.9227	2.505	12.64
02916503_v073_f21d6b21bb.flac	plus_c	2.2326	2.2845	2.937	0.9261	2.8634	12.64
02916503_v073_f21d6b21bb.flac	plus_cb	2.2326	2.1446	2.7456	0.9179	2.9933	12.64
02916503_v073_f21d6b21bb.flac	plus_cba	2.2326	2.1374	2.6912	0.921	2.9766	12.64
02916503_v073_f21d6b21bb.flac	vocos_pretrained_en	2.2326	1.9153	2.7108	0.9087	3.0429	12.64
02916503_v073_f21d6b21bb.flac	bigvgan_v2	2.2326	2.1815	4.2995	0.9826	2.6455	12.64
02018733_v069_57b1dc191a.flac	baseline	2.8865	2.7162	3.7675	0.9714	2.8174	5.12
02018733_v069_57b1dc191a.flac	plus_c	2.8865	2.7109	3.4652	0.9737	2.769	5.12
02018733_v069_57b1dc191a.flac	plus_cb	2.8865	2.7996	3.1012	0.9688	2.7562	5.12
02018733_v069_57b1dc191a.flac	plus_cba	2.8865	2.8744	3.6546	0.9729	2.8543	5.12
02018733_v069_57b1dc191a.flac	vocos_pretrained_en	2.8865	2.5537	3.5527	0.9732	3.1649	5.12
02018733_v069_57b1dc191a.flac	bigvgan_v2	2.8865	2.9101	4.17	0.9936	4.4583	5.12
02745412_v020_992bd8c41f.flac	baseline	3.4407	3.0803	3.4752	0.9559	1.9847	5.76
02745412_v020_992bd8c41f.flac	plus_c	3.4407	3.3325	3.4386	0.9579	1.9622	5.76
02745412_v020_992bd8c41f.flac	plus_cb	3.4407	3.2065	3.3801	0.9585	2.0352	5.76
02745412_v020_992bd8c41f.flac	plus_cba	3.4407	3.1655	3.4782	0.9527	1.9868	5.76
02745412_v020_992bd8c41f.flac	vocos_pretrained_en	3.4407	3.0488	3.3982	0.9476	2.2449	5.76
02745412_v020_992bd8c41f.flac	bigvgan_v2	3.4407	3.3842	4.3315	0.9902	2.032	5.76
00535246_v039_4a1c07d85f.flac	baseline	3.3496	3.0704	3.9273	0.9795	2.699	3.84
00535246_v039_4a1c07d85f.flac	plus_c	3.3496	3.15	3.7208	0.9822	2.6345	3.84
00535246_v039_4a1c07d85f.flac	plus_cb	3.3496	2.8399	3.6492	0.9798	2.6656	3.84
00535246_v039_4a1c07d85f.flac	plus_cba	3.3496	2.9907	3.9738	0.9844	2.7195	3.84
00535246_v039_4a1c07d85f.flac	vocos_pretrained_en	3.3496	2.9795	3.8189	0.9777	2.8751	3.84
00535246_v039_4a1c07d85f.flac	bigvgan_v2	3.3496	3.4563	4.5045	0.9979	3.5301	3.84
02096847_v064_d9690b8cde.flac	baseline	2.5398	2.5452	2.5873	0.9533	2.3855	8.32
02096847_v064_d9690b8cde.flac	plus_c	2.5398	2.4659	2.6928	0.9568	2.3587	8.32
02096847_v064_d9690b8cde.flac	plus_cb	2.5398	2.4611	3.0029	0.9594	2.3404	8.32
02096847_v064_d9690b8cde.flac	plus_cba	2.5398	2.5006	2.7831	0.9558	2.4244	8.32
02096847_v064_d9690b8cde.flac	vocos_pretrained_en	2.5398	2.2981	2.6097	0.9433	2.6583	8.32
02096847_v064_d9690b8cde.flac	bigvgan_v2	2.5398	2.6003	4.3197	0.993	2.5062	8.32
01412233_v015_d802f622af.flac	baseline	3.0029	2.4576	3.9008	0.9652	2.1948	3.68
01412233_v015_d802f622af.flac	plus_c	3.0029	2.7394	3.9644	0.9649	2.2122	3.68
01412233_v015_d802f622af.flac	plus_cb	3.0029	2.5741	3.9138	0.9693	2.1936	3.68
01412233_v015_d802f622af.flac	plus_cba	3.0029	2.4342	3.8989	0.9692	2.1543	3.68
01412233_v015_d802f622af.flac	vocos_pretrained_en	3.0029	2.8249	3.9483	0.9679	2.2596	3.68
01412233_v015_d802f622af.flac	bigvgan_v2	3.0029	2.9652	4.3836	0.9919	2.093	3.68
02809182_v075_f514896e3f.flac	baseline	3.1564	3.0812	3.7463	0.9805	2.5807	3.68
02809182_v075_f514896e3f.flac	plus_c	3.1564	3.2676	3.6085	0.9782	2.5584	3.68
02809182_v075_f514896e3f.flac	plus_cb	3.1564	3.2856	3.3399	0.977	2.6225	3.68
02809182_v075_f514896e3f.flac	plus_cba	3.1564	3.0282	3.83	0.9782	2.6305	3.68
02809182_v075_f514896e3f.flac	vocos_pretrained_en	3.1564	2.7807	3.6766	0.9761	2.6874	3.68
02809182_v075_f514896e3f.flac	bigvgan_v2	3.1564	3.5118	4.2776	0.9947	2.555	3.68
07614765_v013_3555220a84.flac	baseline	3.2814	2.8355	3.3604	0.9476	1.7122	3.84
07614765_v013_3555220a84.flac	plus_c	3.2814	2.9204	3.5566	0.9442	1.7681	3.84
07614765_v013_3555220a84.flac	plus_cb	3.2814	2.9379	3.7828	0.951	1.6198	3.84
07614765_v013_3555220a84.flac	plus_cba	3.2814	2.8029	3.4793	0.9448	1.8914	3.84
07614765_v013_3555220a84.flac	vocos_pretrained_en	3.2814	2.8395	3.1197	0.9261	1.9471	3.84
07614765_v013_3555220a84.flac	bigvgan_v2	3.2814	3.2239	4.5344	0.9956	2.411	3.84
01899709_v002_a27118d757.flac	baseline	2.8214	2.5669	3.4474	0.9666	2.1508	7.68
01899709_v002_a27118d757.flac	plus_c	2.8214	2.6607	3.5757	0.9654	2.2098	7.68
01899709_v002_a27118d757.flac	plus_cb	2.8214	2.4976	3.6584	0.9665	2.1698	7.68
01899709_v002_a27118d757.flac	plus_cba	2.8214	2.3785	3.4589	0.9653	2.2154	7.68
01899709_v002_a27118d757.flac	vocos_pretrained_en	2.8214	2.437	3.2702	0.9601	2.6852	7.68
01899709_v002_a27118d757.flac	bigvgan_v2	2.8214	2.8157	4.4034	0.9935	2.2385	7.68
07153288_v025_d1dacd9136.flac	baseline	2.2069	2.1113	3.4697	0.947	1.8527	3.52
07153288_v025_d1dacd9136.flac	plus_c	2.2069	2.1452	3.2293	0.9407	1.8885	3.52
07153288_v025_d1dacd9136.flac	plus_cb	2.2069	2.07	3.337	0.9459	1.8475	3.52
07153288_v025_d1dacd9136.flac	plus_cba	2.2069	2.1201	3.2327	0.947	1.8634	3.52
07153288_v025_d1dacd9136.flac	vocos_pretrained_en	2.2069	2.0851	2.9415	0.9368	2.1592	3.52
07153288_v025_d1dacd9136.flac	bigvgan_v2	2.2069	2.3602	4.439	0.9928	2.4134	3.52
02975901_v079_ebdb29df1d.flac	baseline	3.3942	3.4416	3.0926	0.9264	2.6029	4.16
02975901_v079_ebdb29df1d.flac	plus_c	3.3942	3.3446	2.8836	0.9207	2.6328	4.16
02975901_v079_ebdb29df1d.flac	plus_cb	3.3942	3.383	2.9007	0.9284	2.7873	4.16
02975901_v079_ebdb29df1d.flac	plus_cba	3.3942	3.2649	2.8291	0.9163	2.4461	4.16
02975901_v079_ebdb29df1d.flac	vocos_pretrained_en	3.3942	3.2736	2.7731	0.9035	3.2041	4.16
02975901_v079_ebdb29df1d.flac	bigvgan_v2	3.3942	3.3063	4.3467	0.9838	3.1666	4.16
00915412_v019_c518bb9bb5.flac	baseline	3.5255	2.7453	3.9091	0.9802	2.6972	7.2
00915412_v019_c518bb9bb5.flac	plus_c	3.5255	3.0287	4.0652	0.9829	2.6626	7.2
00915412_v019_c518bb9bb5.flac	plus_cb	3.5255	2.9062	4.0228	0.9826	2.7214	7.2
00915412_v019_c518bb9bb5.flac	plus_cba	3.5255	2.7848	3.9554	0.9797	2.7022	7.2
00915412_v019_c518bb9bb5.flac	vocos_pretrained_en	3.5255	2.6969	3.7945	0.9772	2.8899	7.2
00915412_v019_c518bb9bb5.flac	bigvgan_v2	3.5255	3.2194	4.2352	0.9943	3.0837	7.2
06146785_v006_72a4254a26.flac	baseline	3.0334	3.2712		0.0	1.7558	3.04
06146785_v006_72a4254a26.flac	plus_c	3.0334	3.258		0.0	1.8071	3.04
06146785_v006_72a4254a26.flac	plus_cb	3.0334	3.2606		0.0	1.7501	3.04
06146785_v006_72a4254a26.flac	plus_cba	3.0334	3.2601		0.0	1.979	3.04
06146785_v006_72a4254a26.flac	vocos_pretrained_en	3.0334	3.3289		0.0	1.9293	3.04
06146785_v006_72a4254a26.flac	bigvgan_v2	3.0334	3.1809		0.0	11.0177	3.04
06121322_v034_a350791491.flac	baseline	3.5729	3.6924	3.5944	0.9709	2.0428	3.2
06121322_v034_a350791491.flac	plus_c	3.5729	3.3325	3.8985	0.9763	1.9948	3.2
06121322_v034_a350791491.flac	plus_cb	3.5729	3.5998	3.4708	0.9691	2.0412	3.2
06121322_v034_a350791491.flac	plus_cba	3.5729	3.2914	3.3272	0.9667	2.0987	3.2
06121322_v034_a350791491.flac	vocos_pretrained_en	3.5729	3.3264	3.5405	0.9667	2.612	3.2
06121322_v034_a350791491.flac	bigvgan_v2	3.5729	3.6457	4.5002	0.9958	4.5847	3.2
02527736_v045_7e5fc98a25.flac	baseline	2.7164	2.8148	3.2534	0.9724	2.6421	4.96
02527736_v045_7e5fc98a25.flac	plus_c	2.7164	2.7352	3.4721	0.9743	2.6125	4.96
02527736_v045_7e5fc98a25.flac	plus_cb	2.7164	2.7028	3.3715	0.9765	2.5934	4.96
02527736_v045_7e5fc98a25.flac	plus_cba	2.7164	2.7141	3.6619	0.9776	2.6875	4.96
02527736_v045_7e5fc98a25.flac	vocos_pretrained_en	2.7164	2.5988	3.1784	0.9686	3.1184	4.96
02527736_v045_7e5fc98a25.flac	bigvgan_v2	2.7164	2.8521	4.4737	0.9967	3.8223	4.96
07092353_v011_3fa7956fc2.flac	baseline	2.6285	2.7178	3.3955	0.9754	2.7904	4.64
07092353_v011_3fa7956fc2.flac	plus_c	2.6285	2.6059	3.4212	0.9747	2.5465	4.64
07092353_v011_3fa7956fc2.flac	plus_cb	2.6285	2.7546	3.588	0.9724	2.8662	4.64
07092353_v011_3fa7956fc2.flac	plus_cba	2.6285	2.4901	3.4246	0.9679	2.6628	4.64
07092353_v011_3fa7956fc2.flac	vocos_pretrained_en	2.6285	2.6239	3.2545	0.9694	2.8833	4.64
07092353_v011_3fa7956fc2.flac	bigvgan_v2	2.6285	2.5763	3.9807	0.9938	3.1661	4.64
06143184_v010_bfd6e1e5a9.flac	baseline	1.4447	1.4556	3.3755	0.9532	2.6369	6.88
06143184_v010_bfd6e1e5a9.flac	plus_c	1.4447	1.4601	3.2713	0.9509	2.6632	6.88
06143184_v010_bfd6e1e5a9.flac	plus_cb	1.4447	1.4718	3.1481	0.9513	2.6838	6.88
06143184_v010_bfd6e1e5a9.flac	plus_cba	1.4447	1.4454	3.4335	0.9519	2.6411	6.88
06143184_v010_bfd6e1e5a9.flac	vocos_pretrained_en	1.4447	1.4639	3.4013	0.9435	2.7112	6.88
06143184_v010_bfd6e1e5a9.flac	bigvgan_v2	1.4447	1.4422	4.0305	0.9879	2.3148	6.88
05987242_v009_0b016496f5.flac	baseline	2.474	2.4395	3.7433	0.9634	3.113	4.96
05987242_v009_0b016496f5.flac	plus_c	2.474	2.3854	3.7254	0.9605	3.0359	4.96
05987242_v009_0b016496f5.flac	plus_cb	2.474	2.5263	3.6743	0.9608	3.0582	4.96
05987242_v009_0b016496f5.flac	plus_cba	2.474	2.4933	3.7567	0.9582	3.0025	4.96
05987242_v009_0b016496f5.flac	vocos_pretrained_en	2.474	2.5071	3.6893	0.9564	3.2775	4.96
05987242_v009_0b016496f5.flac	bigvgan_v2	2.474	2.4557	4.1451	0.9829	3.2793	4.96
00788726_v045_5736fc1722.flac	baseline	3.1672	2.9448	3.4714	0.9684	2.9673	7.2
00788726_v045_5736fc1722.flac	plus_c	3.1672	2.9268	3.5432	0.9682	2.9158	7.2
00788726_v045_5736fc1722.flac	plus_cb	3.1672	2.9554	3.8193	0.9674	2.8346	7.2
00788726_v045_5736fc1722.flac	plus_cba	3.1672	2.7664	3.4694	0.956	3.1052	7.2
00788726_v045_5736fc1722.flac	vocos_pretrained_en	3.1672	2.7016	3.772	0.9674	3.4798	7.2
00788726_v045_5736fc1722.flac	bigvgan_v2	3.1672	3.2542	4.4735	0.9951	5.9561	7.2
01868613_v079_e3ed65276b.flac	baseline	3.6942	3.5867	3.2683	0.9369	2.4304	6.08
01868613_v079_e3ed65276b.flac	plus_c	3.6942	3.6273	3.0216	0.9419	2.2453	6.08
01868613_v079_e3ed65276b.flac	plus_cb	3.6942	3.5287	3.0302	0.9346	2.4113	6.08
01868613_v079_e3ed65276b.flac	plus_cba	3.6942	3.5787	3.2535	0.9376	2.151	6.08
01868613_v079_e3ed65276b.flac	vocos_pretrained_en	3.6942	3.4234	2.8547	0.9326	2.8332	6.08
01868613_v079_e3ed65276b.flac	bigvgan_v2	3.6942	3.6806	4.3283	0.9894	2.855	6.08
01734629_v014_deb0ca409c.flac	baseline	2.7079	2.5268	2.8288	0.9643	1.81	5.28
01734629_v014_deb0ca409c.flac	plus_c	2.7079	2.5992	3.3958	0.9624	1.8834	5.28
